user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
Lily in 20s,"Poke ngon nhất ở HCM. Nguyên liệu rất tươi ngon. Bạn nào mới ăn thử có thể chọn combo hoặc nhờ nhân viên tư vấn. Giá hơi cao nhưng phù hợp với chất lượng.; *Điểm trừ duy nhất là vị trí quán nằm ở chung cư cũ nên lối đi lên không sạch sẽ, có mùi ẩm mốc lâu ngày",NEGATIVE,0.6658911108970642,5,2023-06-28 11:39,vi,google_map
Anna Love,"190k/tô đầy ụ, đc chọn topping theo ý thích. Đi thang bộ lên 1 tầng, không gian rộng và thoáng lắm. Gửi xe ở dưới 10k. Nên chọn ăn với salad chứ không là không hết đâu nhen.",POSITIVE,0.9992716908454896,5,2023-06-28 11:39,vi,google_map
Liva KroghLarsen,"Really good poke, nice restaurant and lovely girls working there! They are doing a great job! The only negative was that it felt a little bit weird being asked directly to give a review - didn’t feel like you had much of a choice and didn’t …",NEGATIVE,0.8261694312095642,4,2023-06-28 11:41,en,google_map
geoffrey salmon,Had a lovely poke bowl. Great service and friendly staff. Will definitely be back soon.,POSITIVE,0.9998327493667604,5,2023-06-28 11:41,en,google_map
Vi Thái Bảo,"Nhân viên kute, món ăn ngon, không gian ấm áp, rộng rãi",POSITIVE,0.9998760223388672,5,2023-06-28 11:41,vi,google_map
Felipe Asiain,"Best poke i've ever had!!; I was not expecting this quality level, it truly surprised me. Every single ingredient was fresh and the overall seasoning was delicious as well. …",POSITIVE,0.999855637550354,5,2023-06-28 11:44,en,google_map
Harley Van Schalkwyk,Best poke in HCMC! Staff here are great too!,POSITIVE,0.9994402527809144,5,2023-06-28 11:45,en,google_map
Ly Nguyen,"Đặt đơn từ Bee:; Thấy nhiều ng phàn nàn khi đặt đơn từ Bee, mình đã trải nghiệm 1 lần. Giá trên Bee thấp hơn giá thực tế, lúc anh shipper tới, quán có nhờ anh gọi đt giải thích …",NEGATIVE,0.9990573525428772,5,2023-06-28 11:45,vi,google_map
Hoai Thuong Nguyen Le,"Đồ ăn ngon, không gian đẹp",POSITIVE,0.999886989593506,5,2023-06-28 11:46,vi,google_map
Ngân hà Nghiêm,Đồ ăn rất ngon và tươi. 10 điểmmmm,POSITIVE,0.9998875856399536,5,2023-06-28 11:55,vi,google_map
Thuy Tu,Đồ ăn ngon nhân viên tận tâm,POSITIVE,0.9998766183853148,5,2023-06-28 11:59,vi,google_map
Minh Thư Trần Nguyễn,Good food. Like the vibes here,POSITIVE,0.9998739957809448,5,2023-06-28 12:04,en,google_map
ronja oo,good food but too expensive,NEGATIVE,0.946295201778412,4,2023-06-28 12:05,en,google_map
Sam Nguyen,10 điểm,POSITIVE,0.9992417097091676,5,2023-06-28 12:07,vi,google_map
trong nguyen,excellent salmon good services,POSITIVE,0.9998157620429992,5,2023-06-28 12:08,ca,google_map
Bảo Huỳnh Quốc,Ngon,POSITIVE,0.9998760223388672,5,2023-06-28 12:10,vi,google_map
Latte B,"I came here on the 3rd day and it was really delicious. The price is about 1,000-3,000 won per piece, but the poke is pretty and delicious, and the staff is friendly. I recommend you visit once. I plan to stop by about two more times before …",POSITIVE,0.9998036026954652,5,2023-06-28 12:19,en,google_map
"[Walking Today, too] 오늘도 걷기 (HAEDAL)","It was a pretty poke place! The staff were also very friendly.; I didn't know how to order the menu, so I asked if there was a set menu, and there was a staff recommended menu. I ordered that. It was a bit pricey, but it was delicious, so I was satisfied.",POSITIVE,0.9997219443321228,5,2023-06-28 12:19,en,google_map
Malorie Z,"Very good products, fresh, balanced cuisine. The composition of the dish can be done by ourselves...; Relatively affordable in terms of price.; Top notch service!",POSITIVE,0.9998605251312256,4,2023-06-28 12:19,en,google_map
Thanh Nguyen,"Một quán ăn healthy với không gian ấm cúng. Nguyên vật liệu sạch sẽ. Menu đa dạng, ăn rất vừa miệng mà còn no. Quán có cho cơm thêm và salad nếu mọi người thấy đói.",POSITIVE,0.9997795224189758,5,2023-07-26 11:38,vi,google_map
Meme Poon,"Nice salad bowl, chill atmosphere with air con",POSITIVE,0.9969118237495422,5,2023-07-26 11:41,en,google_map
Kha Kanie Nguyen,"delicious and fresh food, nice atmosphere. this place is easy to reach",POSITIVE,0.9998868703842164,5,2023-07-26 11:42,en,google_map
Vân Đỗ,"Không gian thiết kế theo hướng resort rất là thoải mái. Đồ ăn tươi ngon, mấy món này có đồ sống nhiều nên nếu không tươi sẽ dễ nhận ra",POSITIVE,0.9998151659965516,5,2023-07-26 11:42,vi,google_map
Daniel Do,Been a Poke fan for awhile. They offer a large quantity for a solid price. Fresh and tasty. Give it a shot. Service it great. Miss Uyen is awesome,POSITIVE,0.9998680353164672,4,2023-07-26 11:43,en,google_map
Tân Thanh,"Đồ ăn rất ngon, có bạn nhân viên rất nhiệt tình, không khí cũng thoáng mát và ít ồn ào hơn chỗ khác",POSITIVE,0.99970942735672,5,2023-07-26 11:44,vi,google_map
Quốc Phạm,The food is great! Very tasty and delicious. Friendly staffs and cozy place. Would come again next time.,POSITIVE,0.9998894929885864,5,2023-07-26 11:45,en,google_map
Thủy Trần,Great food as always,POSITIVE,0.9998840093612672,5,2023-07-26 11:46,en,google_map
Nghĩa Võ,"Đồ ăn ngon lắm, nhân viên thân thiện, quán rộng rãi, trang trí dễ thương",POSITIVE,0.999885082244873,5,2023-07-26 11:46,vi,google_map
Luc Phan Van,Rất ngon,POSITIVE,0.999880313873291,5,2023-07-26 11:52,vi,google_map
Kyle Klein-Stephenson,Definitely worth a stop. Poke is very good and their press juices are so good.,POSITIVE,0.9998607635498048,5,2023-07-26 11:54,en,google_map
Văn Nguyễn,Đồ ăn ngon trải nghiệm thú vị,POSITIVE,0.9998854398727416,5,2023-07-26 11:59,vi,google_map
Karry Nu,"Fresh, healthy.",POSITIVE,0.9998660087585448,5,2023-07-26 12:01,en,google_map
Tunnie,Rất tốt,POSITIVE,0.9998520612716676,5,2023-07-26 12:03,vi,google_map
Thư Trần,Chỗ ăn Poke iu thích của mình,POSITIVE,0.9763774275779724,5,2023-07-26 12:05,vi,google_map
Lê Trần,delicious food,POSITIVE,0.9998754262924194,5,2023-07-26 12:15,ca,google_map
Quruli,Delicious food,POSITIVE,0.9998754262924194,5,2023-07-26 12:15,en,google_map
Loanne Lecoq,"Very fresh and delicious, I recommend!",POSITIVE,0.9998849630355836,5,2023-07-26 12:19,en,google_map
陳清胤,"Warm and tidy environment, careful and clear introduction, you can also test the taste, the meals and sauces are very delicious",POSITIVE,0.9998835325241088,5,2023-07-26 12:19,en,google_map
조병훈,"The entrance is confusing, so it can be difficult to find. Because it is a European-style floor number sign, if you go up to the 2nd floor using the stairs inside the space where the motorcycle is parked on the 1st floor, it is located inside. The staff taking orders speak English well, so there is no difficulty.",POSITIVE,0.9971121549606324,5,2023-07-26 12:19,en,google_map
Thomas Nguyen,Consistently great - poke bowls here (and at their other locations) are always delicious. Staff are friendly and super generous with the toppings! Restaurant is clean and bright. Lunchtimes are always super busy so try to go before/after …,POSITIVE,0.9998610019683838,5,2023-08-23 11:38,en,google_map
Adena Wright,"Fantastic lunch spot. The poke bowl was delicious, portions are great, and the service was excellent. The restaurant is pretty spacious and it’s comfortable for a solo meal or dining with friends.",POSITIVE,0.9998817443847656,5,2023-08-23 11:39,en,google_map
Khanh Kien,"Không gian yên tĩnh, mình tới ăn trưa, đồ ăn ngon và tươi, rất ngon và no. Nhân viên tư vấn nhiệt tình, nhất định sẽ quay lại quán, 10 điểm",POSITIVE,0.9998775720596312,5,2023-08-23 11:39,vi,google_map
Lucas Vereggen,It is a very well hidden pokebowl restaurant. The pokebowls were amazing with a lot of options to choose from.,POSITIVE,0.9997320771217346,5,2023-08-23 11:40,en,google_map
Dung Nguyễn,"Món ăn healthy, tươi ngon và sạch sẽ.",POSITIVE,0.999809205532074,5,2023-08-23 11:43,vi,google_map
Thanh Tran,Nhà hàng không tốt về phục vụ. Giao đồ ăn thiu cho khách . Cần phải xem lại …,NEGATIVE,0.9998160004615784,1,2023-08-23 11:47,vi,google_map
Jake Norris,Had a vegan poke bowl and it was great. Highly recommended.,POSITIVE,0.9998655319213868,5,2023-08-23 11:53,en,google_map
Shanie Nguyen,Dịch vụ tốt. Đồ ăn ngon,POSITIVE,0.999874711036682,5,2023-08-23 12:01,vi,google_map
Thea Ø.T,This was the best Poke Bowl ever,POSITIVE,0.9997009038925172,5,2023-08-23 12:05,en,google_map
Khoa Đình,Tuyệt,POSITIVE,0.9998630285263062,5,2023-08-23 12:08,vi,google_map
C. van Andel,,,,5,2023-08-23 12:18,,google_map
Dacil dominguez,"When you enter through the entrance, you get the feeling that your organs are going to be removed , but when you go up the stairs the atmosphere changes a lot. The pokes are very good, the portions are generous (they allow you to put many toppings without charging extra) and the ingredients are fresh. The price is adequate. …",POSITIVE,0.999836564064026,4,2023-08-23 12:19,en,google_map
정씅,The taste is just perfect poke and good enough to eat in moderation. The staff speak English well.,POSITIVE,0.99985933303833,4,2023-08-23 12:19,en,google_map
파스타,"It's not tasteless, but I regretted coming to Vietnam and eating poke. The bowl was too small, so it was inconvenient to scoop the contents, and the potting soil fell on the table, so I lost my appetite while eating.",NEGATIVE,0.9996923208236694,3,2023-08-23 12:19,en,google_map
Barry B,I order lunch from this place often. The poke bowls are always excellent and I’m always excited to order from here. They use fresh ingredients and I’ve never had a bad experience. This place is legit!,POSITIVE,0.9997425675392152,5,2023-09-20 11:39,en,google_map
Isabela Paredes,"Had a bowl here during my study abroad program and it was delicious! Quick service, great ambiance, and overall a very sweet spot.",POSITIVE,0.9998785257339478,5,2023-09-20 11:39,en,google_map
Haley Ho,"There was one employee for the evening shift who wasn't very friendly, especially to a friend I'm taking here to try poke for the first time. It seems like she didn't want to help the first-time customer order the toppings for her …",NEGATIVE,0.999433934688568,5,2023-09-20 11:42,en,google_map
Hasan,Deeecent bowls with fresh ingredients! And so many options to choose.Cozy atmosphere to spend your spare time…english speaking and helpful personnel. Special thanks to Ms. Vy for introducing the place  …,POSITIVE,0.9995716214179992,5,2023-09-20 11:42,en,google_map
Lisa Ha,Ăn rất ngon! Quản thi rất đẹp.,POSITIVE,0.9998857975006104,5,2023-09-20 11:45,vi,google_map
Simon T,Get delivery from here almost every week. Healthy and tasty. Also great for vegetarians. Lots of toppings. Love it,POSITIVE,0.9998751878738404,5,2023-09-20 11:45,en,google_map
Reagan Pazol,Delicious poke and a nice atmosphere!,POSITIVE,0.9998822212219238,5,2023-09-20 11:47,en,google_map
Elmer Castillo,Very Good Poke!,POSITIVE,0.999872088432312,5,2023-09-20 12:08,af,google_map
ただおみ,"Subway method; salad bowl shop; When I got there early, it was empty. …",NEGATIVE,0.9996104836463928,5,2023-09-20 12:19,en,google_map
A N,Fresh & tasty Poke bowl. Friendly staff with quick service. They even come to ask if you want some free add ons after finishing. …,POSITIVE,0.998874008655548,5,2023-10-18 11:38,en,google_map
Pha Foodie, Đầu tiên khi ord các bạn sẽ được nhân viên hướng dẫn chọn các phần base - poke - sauce - topping - crisps nèe  tất cả đều theo ý thích bạn  nếu hong biết ăn gì thì cứ hỏi nhân viên sẽ suggest cho bạn luôn nhee  …,NEGATIVE,0.9111045598983764,5,2023-10-18 11:38,vi,google_map
Phương Lương Kim,"Món ăn vừa miệng rất ngon , nhân viên nice tận tình với khách hàng mang đến trải nghiệm tuyệt vời . Mọi người ghé ăn thử nhaaaa chứ bản thân mình thấy ngon dữ lắm",POSITIVE,0.999832034111023,5,2023-10-18 11:39,vi,google_map
Thuy Bui,Best Poke bowl in town! Everything is fresh and the customer service is 5 stars.; Bạn nhân viên tên Anh Thư 100 đỉm  …,POSITIVE,0.9991581439971924,5,2023-10-18 11:39,vi,google_map
Kim Khánh Nguyễn,"Sau bao nhiêu năm thì toy vẫn luôn trung thành với 1 quán bán poke duy nhất này. Nguyên liệu luôn fresh, chất lượng, không gian thì dễ chịu.",POSITIVE,0.999850869178772,5,2023-10-18 11:39,vi,google_map
Đan Linh Nguyễn Phạm,"My friend is a vegetarian, so it's really nice to come to a place where both of us can enjoy ourselves. I loved their wasabi mayo sauce and my friend loved their falafel.",POSITIVE,0.9997546076774596,5,2023-10-18 11:39,en,google_map
Thien Nguyen Q.,"- Food is ok but it’s NOT a good value for money (190k/bowl, fixed price); - Payment is annoying. They said credit card accepted but I went there 4 times, can’t pay by my credit card which is excused the machine broken  (and no QR …",NEGATIVE,0.9989390969276428,3,2023-10-18 11:40,en,google_map
Diệp Phi Phàm,Loved the whole atmosphere of the place. It was my first time there and the staff were very helpful and patient in helping me pick out the best ingredients for my first bowl. Would absolutely come back!,POSITIVE,0.9998589754104614,5,2023-10-18 11:40,en,google_map
quang Dinh,"Không gian quán thoáng, có phòng lạnh và ngoài trời. Nhân viên thân thiện. Đồ ăn healthy vừa khẩu vị",POSITIVE,0.9994713664054872,5,2023-10-18 11:40,vi,google_map
José Luis Griffo Chacón,"I went today to have a falafel bowl for lunch. The experience was really positive, the place was neat and the decoration is nice. The food itself was beautifully presented, and it was tasty, balanced and good. I will definitely come back! …",POSITIVE,0.9998878240585328,5,2023-10-18 11:40,en,google_map
Matthias,"Fresh ingredients and great taste. Staff is very friendly too. You can choose as many toppings as you like. The place is a little hidden, you have to walk through the blue door and up to the first floor, just keep walking :)",POSITIVE,0.9994924068450928,5,2023-10-18 11:41,en,google_map
Hans T,Đi ăn 2 lần rồi nhưng vẫn rất chất lượng ạ  …,POSITIVE,0.9988113641738892,5,2023-10-18 11:41,vi,google_map
Yen Pham,Ngon ngon; Nay biết thêm 1 chỗ mới.; Mọi người nên đến 1 lần để thử nha.,POSITIVE,0.9994980096817015,5,2023-10-18 11:41,vi,google_map
Thảo Ngân Trần,"I am a customer that ordered food at your restaurant. I complain about packaging service here. I ordered 3 dishes to take home from this restaurant. Even though I was very careful, when I got home, the food fell out of the box. This made me …",NEGATIVE,0.9965813755989076,3,2023-10-18 11:42,en,google_map
Anh Nguyen,"Quán poke ưa thích nhất của mình và đây là cơ sở mình thích nhất ở SG. Đồ ăn tươi, ngon, topping nhiều. Giá hơi cao một chút nhưng xứng đáng với chất lượng.",POSITIVE,0.9998652935028076,5,2023-10-18 11:43,vi,google_map
M V,"Great poke place in Saigon! The place is a bit hidden, but worth the search . You can pick and choose the base, toppings etc and make your own poke mix. …",POSITIVE,0.9992272853851318,5,2023-10-18 11:44,en,google_map
Xuân Anh Lìu,"Nhân viên cute lắm ạ, đồ ăn ngon, không gian rộng rãi thoải mái.",POSITIVE,0.9998854398727416,5,2023-10-18 11:45,vi,google_map
Nerose Satanael,"Chất lượng đồ ăn ngon tuyệt vời ngon và hay thèm ăn tô thứ 2, nước hợp hơn",POSITIVE,0.9997988343238832,5,2023-10-18 11:45,vi,google_map
Rebecca Mitchell,So good!  There is a sign at the street level that directs you up some stairs to the restaurant - we are in and the vibes were good and staff helpful.,POSITIVE,0.9998626708984376,5,2023-10-18 11:45,en,google_map
Kiều Giang Đặng Nguyễn,"Đồ ăn ngon, nhân viên thân thiện, không gian xung quanh rất đẹp chill",POSITIVE,0.9998916387557985,5,2023-10-18 11:45,vi,google_map
Nguyen Vo Kim Khanh,"Food is fine, the space is quite small and crowded especially during lunch time on weekdays",POSITIVE,0.9994797110557556,4,2023-10-18 11:45,en,google_map
Patryk,Great healthy food! Would recommend to anyone that wants to try something different in the area.,POSITIVE,0.9997513890266418,5,2023-10-18 11:47,en,google_map
Karishma Manwani,Amazing poke. Freshly made and delicious combination! Very very tasty,POSITIVE,0.9998898506164552,5,2023-10-18 11:49,en,google_map
Linh Vo,delicioussss i really like the sauce and the wide selection of toppings. the best poke place i’ve had in saigon so far. …,POSITIVE,0.9998273253440856,5,2023-10-18 11:50,en,google_map
Lê Minh Phạm,Đồ ăn ngon tươi quán sạch sẽ,POSITIVE,0.9998233914375304,5,2023-10-18 11:53,vi,google_map
Cừu,"nhân viên siuu thân thiện, nhiệt tình luôn nhen XD",POSITIVE,0.999783456325531,5,2023-10-18 11:54,vi,google_map
Ruben A.,Best bowl I had ever!!; ; It was a little cold inside. I would suggest to use less airconditioning. This is more comfortable and uses less energy.,NEGATIVE,0.9933690428733826,5,2023-10-18 11:54,en,google_map
imavircy,"đồ ăn ngon, phục vụ ổn",POSITIVE,0.999866247177124,5,2023-10-18 11:54,vi,google_map
Patricia Schnepper Gans,"Delicious! The entrance of the building is a little suspicious, but head to the 1st floor and you'll find a great place for a delicious meal.",POSITIVE,0.9998103976249696,5,2023-10-18 11:57,en,google_map
Tamdu Yiu,Ngon nhứt nách ！,POSITIVE,0.9998539686203004,5,2023-10-18 11:58,vi,google_map
Michelle Tu Vu,Nice salad and tasty,POSITIVE,0.9998533725738524,5,2023-10-18 11:59,en,google_map
Bích Hồng,Đồ ăn okk,POSITIVE,0.99562668800354,5,2023-10-18 12:00,vi,google_map
NGUYỄN ĐỖ THUÝ VY Giáo dục,Rất mê,POSITIVE,0.999452531337738,5,2023-10-18 12:00,vi,google_map
Ngân Hà,"Quá ngon, cá tươi",POSITIVE,0.9989545345306396,5,2023-10-18 12:01,vi,google_map
Gia Quang Trần Như,Ngon hehe,POSITIVE,0.9494619369506836,5,2023-10-18 12:01,cy,google_map
Di Khả,Quá ngon ngoài mong đợi,POSITIVE,0.9995341300964355,5,2023-10-18 12:02,vi,google_map
smilebecause ithappened,Tr ơi đồ ăn ngon lắm,POSITIVE,0.9998779296875,5,2023-10-18 12:02,vi,google_map
Thi Đặng,Zất tươi và ngon!,POSITIVE,0.999884843826294,5,2023-10-18 12:02,vi,google_map
Đăng Khoa Nguyễn Huỳnh,Ngon vãi ò,POSITIVE,0.999874234199524,5,2023-10-18 12:04,vi,google_map
Kim Uyen,Đồ ăn ngon,POSITIVE,0.9998754262924194,5,2023-10-18 12:05,vi,google_map
Anh Minh Khuê Hoàng,Hidden gem with lovely staffs and amazing food! 🫶 …,POSITIVE,0.9998824596405028,5,2023-10-18 12:05,en,google_map
Tu Annie,Fresh and healthy.,POSITIVE,0.9998664855957032,5,2023-10-18 12:08,en,google_map
42 Hoàng Minh Trí,ngày buồn,NEGATIVE,0.9987579584121704,1,2023-10-18 12:10,vi,google_map
Uông Hoàng Minh Châu,Rất ngon !,POSITIVE,0.9998821020126344,5,2023-10-18 12:14,vi,google_map
Elena Rudinski,Very good poke  …,POSITIVE,0.9998531341552734,5,2023-10-18 12:15,sl,google_map
Patrick Pennarts,"Absolutely delicious Pokebowl, however, we do miss the use of some chopsticks!",NEGATIVE,0.7818882465362549,4,2023-10-25 11:49,en,google_map
Maarten Thaline Lieben Stas,"A hidden gem in an old apartment building. Tasteful and very fresh poké bowls. You can choose your base (rice, brown rice, salad, combi) and 2 proteïnes. They offer vegan tuna as an option! For the veggies; you are not limited, but you are …",POSITIVE,0.9992247819900512,5,2023-11-01 11:38,en,google_map
Christian McKinley,"I had a poke bowl (spicy tuna and salmon) and a juice. Both were great, poke bowl tasted fresh and healthy, highly recommend.",POSITIVE,0.999868631362915,5,2023-11-01 11:42,en,google_map
Chef Romain,No complaints. Just perfect.; Please note the restaurant is located on level 2.,POSITIVE,0.9998243451118468,5,2023-11-01 12:19,en,google_map
Eno W,Top quality poke bowl in town. Staff is friendly and they are very proactive to assist you. Lots of choices for the toppings and all are really fresh! Highly recommended!,POSITIVE,0.9998782873153688,5,2023-11-08 11:38,en,google_map
Ho Cong Duc,"Lunch time hơi đông nên muốn enjoy trọn vẹn nên chọn buổi tối. Lần 2 order take awây, chất lượng ổn áp. Sẽ quay lại",POSITIVE,0.9934640526771544,5,2023-11-08 11:39,vi,google_map
Uyên Phương,"ở đây đồ ăn siu ngon, tươi, sạch, những món ăn hoà quyện vào nhau tạo nên 1 hương vị hấp dẫn khó cưỡng. Đã vậy nhân viên phục vụ còn chu đáo, tận tình, rất chăm take care khách hàng. Nói chung là rất đáng thử nha mọi người !!!",POSITIVE,0.9998667240142822,5,2023-11-08 11:39,vi,google_map
SeongJu,So beautiful and lovely place and of course poke is soooo delicious  …,POSITIVE,0.9998812675476074,5,2023-11-08 11:41,en,google_map
Gia LIEU,"Food ok but service is very bad. Slow, and not letting people know when queuing when out of ingredients. On top, not polite at all. Such a pity.",NEGATIVE,0.9987327456474304,1,2023-11-08 11:42,en,google_map
tri minh,"Đồ ăn ổn , bày trí sạch sẽ. Tuy nhiên chắc đi vào giữa trưa nên hơi nóng xíu",POSITIVE,0.99922776222229,5,2023-11-08 11:43,vi,google_map
Nie Phạm,"Món ăn ngon, không gian đẹp, nhân viên thân thiện",POSITIVE,0.9998866319656372,5,2023-11-08 11:45,vi,google_map
duncan chen,"If you like light meals and photography, this is a great choice.",POSITIVE,0.9996961355209352,5,2023-11-08 11:51,en,google_map
Robbert Vh,Great California poke bowls,POSITIVE,0.9995400905609132,5,2023-11-08 12:03,en,google_map
Vy Dinh,Đồ ăn ngon,POSITIVE,0.9998754262924194,5,2023-11-08 12:04,vi,google_map
Robine Anh Nguyen,Good food,POSITIVE,0.999862551689148,5,2023-11-08 12:04,so,google_map
Kyle (Kaal),Very lovely place :),POSITIVE,0.999858021736145,5,2023-11-08 12:05,en,google_map
Ana Bel,Very good!,POSITIVE,0.9998525381088256,5,2023-11-08 12:08,af,google_map
Robert Molter,,,,5,2023-11-08 12:18,,google_map
dang nguyen,"Không gian thoáng, yên tĩnh, nhân viên nhiệt tình",POSITIVE,0.9998520612716676,5,2023-11-09 11:49,vi,google_map
Nguyen Sai,Gắn thêm máy lạnh nha. Nóng quá.,POSITIVE,0.9977880716323853,5,2023-11-09 11:56,vi,google_map
Lê Trâm,Rất ngon,POSITIVE,0.999880313873291,5,2023-11-09 11:59,vi,google_map
Nhat Phuong Huynh,"Good food, nice staff",POSITIVE,0.9998708963394164,5,2023-11-09 12:00,en,google_map
Linh Mai,The best salad place in Saigon,POSITIVE,0.999679684638977,5,2023-11-09 12:01,en,google_map
Christian Hoffmann,"Really tasty bowl, nice staff and we likes that you can create your own bowl in 5 steps. Highly recommended :)",POSITIVE,0.9998441934585572,5,2023-11-10 11:41,en,google_map
Lan Anh Nguyen Tran,Good service - Fresh ingredient - good taste - Must try 🫶 …,POSITIVE,0.9886838793754578,5,2023-11-10 11:43,en,google_map
An Gia Lê Trần,"Món ăn ngon, quán decor đẹp, nhân viên thân thiện!",POSITIVE,0.99988853931427,5,2023-11-10 11:45,vi,google_map
Trâm Nguyễn,"friendly staff, nice design, that could be more perfect if they have mineral water and ice",POSITIVE,0.9997215867042542,5,2023-11-10 11:46,en,google_map
Academy Newgen,"It’s so good to be here, fresh meal, nice service, i’ll come again  …",POSITIVE,0.9998749494552612,5,2023-11-11 11:39,en,google_map
Loc Dang,"Không gian thoáng đãng, dịch vụ ân cần và nhất là chất lượng món ăn rất tươi và ngon.",POSITIVE,0.999854564666748,5,2023-11-12 11:39,vi,google_map
Le Ngoc Thao Dung,"Không gian đẹp ấm cúng, món ăn ngon.",POSITIVE,0.9998866319656372,5,2023-11-12 11:47,vi,google_map
Hanh Hoang,Món ăn khẩu vị ổn không gian đẹp ấm cúng,POSITIVE,0.9998866319656372,5,2023-11-12 11:48,vi,google_map
Thien Trung Tran,"Đồ ăn ngon, không gian đẹp.",POSITIVE,0.9998866319656372,5,2023-11-12 11:51,vi,google_map
Tài Nhok,"Quán đẹp, nhân viên thân thiện.",POSITIVE,0.9998409748077391,5,2023-11-13 11:52,vi,google_map
34-Mai Vy- 10TH2-6,đồ ăng ngon healthy mà nhân viên phục vụ còn rất thân thiện nhiệt tình nữa,POSITIVE,0.999886155128479,5,2023-11-14 11:39,vi,google_map
Ailiva Meredith Hayley,most authentic poke in saigon!!,POSITIVE,0.9991589784622192,5,2023-11-14 12:00,en,google_map
Linh Trần,"đồ ăn tươi ngon, quán rộng rãi, nằm trong một chung cư cũ dễ thương, nhân viên nhiệt tình",POSITIVE,0.9997970461845398,5,2023-11-14 12:19,vi,google_map
Fitim Hoxha,Excellent lunch place,POSITIVE,0.9998669624328612,5,2023-11-15 12:19,fr,google_map
